frame,label,confidence,x,y,time
1641,songoku,0.8369,431,446,2025-10-31T15:35:51.397327+00:00
1641,moc1,0.8154,818,663,2025-10-31T15:35:51.397327+00:00
1641,moc3,0.7773,127,666,2025-10-31T15:35:51.397327+00:00
1641,dog,0.7041,505,569,2025-10-31T15:35:51.397327+00:00
1641,moc4,0.5981,345,418,2025-10-31T15:35:51.397327+00:00
1642,moc1,0.832,818,663,2025-10-31T15:35:51.429011+00:00
1642,moc3,0.792,127,667,2025-10-31T15:35:51.429011+00:00
1642,songoku,0.7695,440,445,2025-10-31T15:35:51.429011+00:00
1642,dog,0.6548,505,570,2025-10-31T15:35:51.429011+00:00
1642,moc4,0.4495,344,420,2025-10-31T15:35:51.429011+00:00
1643,moc1,0.8335,818,663,2025-10-31T15:35:51.460760+00:00
1643,moc3,0.7842,127,667,2025-10-31T15:35:51.460760+00:00
1643,songoku,0.7065,446,444,2025-10-31T15:35:51.460760+00:00
1643,dog,0.667,504,570,2025-10-31T15:35:51.460760+00:00
1643,moc4,0.5137,345,420,2025-10-31T15:35:51.460760+00:00
1644,moc1,0.8115,818,663,2025-10-31T15:35:51.492644+00:00
1644,moc3,0.7827,126,667,2025-10-31T15:35:51.492644+00:00
1644,songoku,0.71,454,441,2025-10-31T15:35:51.492644+00:00
1644,dog,0.6826,505,571,2025-10-31T15:35:51.492644+00:00
1644,moc4,0.5312,345,419,2025-10-31T15:35:51.492644+00:00
1645,moc1,0.813,818,663,2025-10-31T15:35:51.524204+00:00
1645,moc3,0.793,127,667,2025-10-31T15:35:51.524204+00:00
1645,dog,0.7026,505,571,2025-10-31T15:35:51.524204+00:00
1645,songoku,0.6836,463,439,2025-10-31T15:35:51.524204+00:00
1645,moc4,0.5391,345,419,2025-10-31T15:35:51.524204+00:00
1646,moc1,0.8345,818,663,2025-10-31T15:35:51.556038+00:00
1646,moc3,0.7905,127,667,2025-10-31T15:35:51.556038+00:00
1646,dog,0.731,506,571,2025-10-31T15:35:51.556038+00:00
1646,songoku,0.7129,472,439,2025-10-31T15:35:51.556038+00:00
1646,moc4,0.6226,345,417,2025-10-31T15:35:51.556038+00:00
1647,songoku,0.8101,481,437,2025-10-31T15:35:51.589844+00:00
1647,moc1,0.8081,818,663,2025-10-31T15:35:51.589844+00:00
1647,moc3,0.8032,126,667,2025-10-31T15:35:51.589844+00:00
1647,dog,0.7563,505,571,2025-10-31T15:35:51.589844+00:00
1647,moc4,0.6738,345,418,2025-10-31T15:35:51.589844+00:00
1648,moc1,0.8032,818,662,2025-10-31T15:35:51.619254+00:00
1648,moc3,0.8032,127,667,2025-10-31T15:35:51.619254+00:00
1648,moc4,0.7417,346,417,2025-10-31T15:35:51.619254+00:00
1648,dog,0.7139,505,572,2025-10-31T15:35:51.619254+00:00
1648,songoku,0.6968,492,435,2025-10-31T15:35:51.619254+00:00
1649,moc1,0.8291,818,663,2025-10-31T15:35:51.635354+00:00
1649,moc3,0.8042,127,667,2025-10-31T15:35:51.635354+00:00
1649,songoku,0.7456,501,436,2025-10-31T15:35:51.651187+00:00
1649,dog,0.6704,506,571,2025-10-31T15:35:51.651187+00:00
1649,moc4,0.6318,345,417,2025-10-31T15:35:51.651187+00:00
1650,moc1,0.8354,818,663,2025-10-31T15:35:51.676742+00:00
1650,songoku,0.7925,516,435,2025-10-31T15:35:51.676742+00:00
1650,moc3,0.7827,127,667,2025-10-31T15:35:51.676742+00:00
1650,moc4,0.667,346,418,2025-10-31T15:35:51.676742+00:00
1650,dog,0.6299,505,570,2025-10-31T15:35:51.682308+00:00
1651,moc1,0.8276,818,663,2025-10-31T15:35:51.698427+00:00
1651,moc3,0.8018,126,667,2025-10-31T15:35:51.698427+00:00
1651,songoku,0.7378,523,434,2025-10-31T15:35:51.698427+00:00
1651,moc4,0.6992,345,420,2025-10-31T15:35:51.698427+00:00
1651,dog,0.6113,504,571,2025-10-31T15:35:51.698427+00:00
1652,moc1,0.8105,818,663,2025-10-31T15:35:51.740603+00:00
1652,songoku,0.75,534,436,2025-10-31T15:35:51.740603+00:00
1652,moc3,0.7295,126,667,2025-10-31T15:35:51.740603+00:00
1652,dog,0.6279,504,571,2025-10-31T15:35:51.740603+00:00
1652,moc4,0.3594,345,420,2025-10-31T15:35:51.740603+00:00
1653,songoku,0.8604,545,435,2025-10-31T15:35:51.766225+00:00
1653,moc1,0.813,817,663,2025-10-31T15:35:51.766225+00:00
1653,moc3,0.7593,125,666,2025-10-31T15:35:51.766225+00:00
1653,dog,0.7217,505,571,2025-10-31T15:35:51.766225+00:00
1653,moc4,0.5234,345,418,2025-10-31T15:35:51.766225+00:00
1654,moc1,0.8154,818,662,2025-10-31T15:35:51.793840+00:00
1654,moc3,0.7959,126,667,2025-10-31T15:35:51.793840+00:00
1654,songoku,0.7422,557,434,2025-10-31T15:35:51.793840+00:00
1654,dog,0.7231,505,571,2025-10-31T15:35:51.793840+00:00
1655,songoku,0.8296,569,436,2025-10-31T15:35:51.825736+00:00
1655,moc3,0.8091,126,667,2025-10-31T15:35:51.825736+00:00
1655,moc1,0.8066,817,663,2025-10-31T15:35:51.825736+00:00
1655,dog,0.7324,504,572,2025-10-31T15:35:51.825736+00:00
1655,moc4,0.5059,344,419,2025-10-31T15:35:51.825736+00:00
1656,songoku,0.8433,581,436,2025-10-31T15:35:51.857262+00:00
1656,moc1,0.832,817,663,2025-10-31T15:35:51.857262+00:00
1656,moc3,0.7983,126,667,2025-10-31T15:35:51.857262+00:00
1656,dog,0.7388,505,571,2025-10-31T15:35:51.857262+00:00
1656,moc4,0.5796,344,420,2025-10-31T15:35:51.857262+00:00
1657,songoku,0.834,592,438,2025-10-31T15:35:51.888882+00:00
1657,moc1,0.8232,817,663,2025-10-31T15:35:51.888882+00:00
1657,moc3,0.8081,125,666,2025-10-31T15:35:51.888882+00:00
1657,dog,0.7124,505,571,2025-10-31T15:35:51.888882+00:00
1657,moc4,0.6567,345,420,2025-10-31T15:35:51.888882+00:00
1657,moc2,0.3794,693,398,2025-10-31T15:35:51.888882+00:00
1658,moc1,0.8267,818,663,2025-10-31T15:35:51.920359+00:00
1658,moc3,0.8091,126,666,2025-10-31T15:35:51.920359+00:00
1658,songoku,0.8086,605,442,2025-10-31T15:35:51.920359+00:00
1658,dog,0.728,506,570,2025-10-31T15:35:51.920359+00:00
1658,moc4,0.646,345,419,2025-10-31T15:35:51.920359+00:00
1659,songoku,0.8403,619,441,2025-10-31T15:35:51.956968+00:00
1659,moc1,0.8242,817,663,2025-10-31T15:35:51.956968+00:00
1659,moc2,0.8232,693,399,2025-10-31T15:35:51.956968+00:00
1659,moc3,0.7866,128,667,2025-10-31T15:35:51.958495+00:00
1659,dog,0.7402,505,570,2025-10-31T15:35:51.958495+00:00
1659,moc4,0.6724,345,418,2025-10-31T15:35:51.958495+00:00
1660,songoku,0.8496,632,442,2025-10-31T15:35:51.983856+00:00
1660,moc1,0.8428,818,663,2025-10-31T15:35:51.983856+00:00
1660,moc3,0.8091,127,667,2025-10-31T15:35:51.983856+00:00
1660,dog,0.7007,505,571,2025-10-31T15:35:51.983856+00:00
1660,moc2,0.6958,692,402,2025-10-31T15:35:51.983856+00:00
1660,moc4,0.644,345,420,2025-10-31T15:35:51.983856+00:00
1661,moc1,0.8335,817,663,2025-10-31T15:35:52.019847+00:00
1661,songoku,0.7939,646,445,2025-10-31T15:35:52.019847+00:00
1661,moc3,0.7891,126,667,2025-10-31T15:35:52.019847+00:00
1661,dog,0.709,506,571,2025-10-31T15:35:52.019847+00:00
1661,moc4,0.6167,345,420,2025-10-31T15:35:52.019847+00:00
1661,moc2,0.5718,693,403,2025-10-31T15:35:52.019847+00:00
1662,moc1,0.814,817,663,2025-10-31T15:35:52.048093+00:00
1662,moc3,0.8066,126,667,2025-10-31T15:35:52.048093+00:00
1662,songoku,0.7598,659,448,2025-10-31T15:35:52.048093+00:00
1662,dog,0.7446,506,571,2025-10-31T15:35:52.048093+00:00
1662,moc4,0.7251,345,420,2025-10-31T15:35:52.048093+00:00
1662,moc2,0.646,693,402,2025-10-31T15:35:52.048093+00:00
1663,songoku,0.8794,665,450,2025-10-31T15:35:52.081525+00:00
1663,moc1,0.8232,818,662,2025-10-31T15:35:52.081525+00:00
1663,moc3,0.8188,126,667,2025-10-31T15:35:52.081525+00:00
1663,moc4,0.7646,345,419,2025-10-31T15:35:52.081525+00:00
1663,dog,0.7563,505,571,2025-10-31T15:35:52.081525+00:00
1664,songoku,0.8228,669,449,2025-10-31T15:35:52.116206+00:00
1664,moc3,0.8115,127,667,2025-10-31T15:35:52.116206+00:00
1664,moc1,0.8081,818,662,2025-10-31T15:35:52.116206+00:00
1664,dog,0.7324,505,571,2025-10-31T15:35:52.116206+00:00
1664,moc4,0.6909,345,418,2025-10-31T15:35:52.116206+00:00
1665,moc1,0.8223,818,663,2025-10-31T15:35:52.143021+00:00
1665,songoku,0.8062,672,449,2025-10-31T15:35:52.143021+00:00
1665,moc3,0.8057,125,667,2025-10-31T15:35:52.143021+00:00
1665,dog,0.709,506,571,2025-10-31T15:35:52.143021+00:00
1665,moc4,0.6533,344,417,2025-10-31T15:35:52.143021+00:00
1666,moc1,0.813,817,662,2025-10-31T15:35:52.174918+00:00
1666,moc3,0.7842,125,667,2025-10-31T15:35:52.174918+00:00
1666,songoku,0.7822,675,450,2025-10-31T15:35:52.174918+00:00
1666,dog,0.7534,506,570,2025-10-31T15:35:52.174918+00:00
1666,moc4,0.6689,345,419,2025-10-31T15:35:52.174918+00:00
1667,moc1,0.8105,818,662,2025-10-31T15:35:52.207005+00:00
1667,moc3,0.8008,126,667,2025-10-31T15:35:52.207005+00:00
1667,songoku,0.7949,678,451,2025-10-31T15:35:52.207005+00:00
1667,dog,0.7744,506,571,2025-10-31T15:35:52.207005+00:00
1667,moc4,0.3008,344,418,2025-10-31T15:35:52.207005+00:00
1668,moc3,0.8242,126,667,2025-10-31T15:35:52.238683+00:00
1668,moc1,0.8081,818,663,2025-10-31T15:35:52.238683+00:00
1668,songoku,0.7754,680,451,2025-10-31T15:35:52.238683+00:00
1668,dog,0.709,505,571,2025-10-31T15:35:52.238683+00:00
1668,moc4,0.7041,346,419,2025-10-31T15:35:52.238683+00:00
1669,moc1,0.8154,818,663,2025-10-31T15:35:52.270447+00:00
1669,moc3,0.8032,126,667,2025-10-31T15:35:52.270447+00:00
1669,songoku,0.79,682,451,2025-10-31T15:35:52.270447+00:00
1669,dog,0.7744,505,571,2025-10-31T15:35:52.270447+00:00
1669,moc4,0.7646,345,420,2025-10-31T15:35:52.270447+00:00
1670,moc1,0.832,818,663,2025-10-31T15:35:52.302354+00:00
1670,moc3,0.8154,126,668,2025-10-31T15:35:52.302354+00:00
1670,songoku,0.7769,685,452,2025-10-31T15:35:52.302354+00:00
1670,dog,0.7744,506,571,2025-10-31T15:35:52.302354+00:00
1670,moc4,0.6582,345,419,2025-10-31T15:35:52.302354+00:00
1671,moc1,0.814,818,663,2025-10-31T15:35:52.328361+00:00
1671,moc3,0.8057,125,667,2025-10-31T15:35:52.328361+00:00
1671,songoku,0.79,687,452,2025-10-31T15:35:52.328361+00:00
1671,dog,0.7476,505,571,2025-10-31T15:35:52.334409+00:00
1671,moc4,0.6636,346,418,2025-10-31T15:35:52.334409+00:00
1672,moc1,0.8267,818,663,2025-10-31T15:35:52.350376+00:00
1672,moc3,0.8091,127,667,2025-10-31T15:35:52.350376+00:00
1672,songoku,0.791,686,453,2025-10-31T15:35:52.350376+00:00
1672,dog,0.7593,504,571,2025-10-31T15:35:52.366186+00:00
1672,moc4,0.7505,346,418,2025-10-31T15:35:52.366186+00:00
1673,moc1,0.8154,818,662,2025-10-31T15:35:52.381874+00:00
1673,moc3,0.8081,127,667,2025-10-31T15:35:52.381874+00:00
1673,songoku,0.771,685,453,2025-10-31T15:35:52.381874+00:00
1673,dog,0.7476,505,570,2025-10-31T15:35:52.381874+00:00
1673,moc4,0.7202,345,419,2025-10-31T15:35:52.381874+00:00
1674,moc1,0.8232,818,662,2025-10-31T15:35:52.416529+00:00
1674,moc3,0.7983,126,667,2025-10-31T15:35:52.416529+00:00
1674,songoku,0.7642,683,453,2025-10-31T15:35:52.416529+00:00
1674,dog,0.7622,505,570,2025-10-31T15:35:52.416529+00:00
1674,moc4,0.5566,345,419,2025-10-31T15:35:52.416529+00:00
1675,moc1,0.8232,817,663,2025-10-31T15:35:52.446077+00:00
1675,moc3,0.7827,126,667,2025-10-31T15:35:52.446077+00:00
1675,dog,0.7637,506,570,2025-10-31T15:35:52.446077+00:00
1675,songoku,0.7583,686,453,2025-10-31T15:35:52.446077+00:00
1675,moc4,0.7075,345,420,2025-10-31T15:35:52.446077+00:00
1676,moc1,0.8301,818,662,2025-10-31T15:35:52.477808+00:00
1676,moc3,0.7798,126,667,2025-10-31T15:35:52.488301+00:00
1676,moc4,0.7622,346,420,2025-10-31T15:35:52.488301+00:00
1676,songoku,0.7407,686,454,2025-10-31T15:35:52.488301+00:00
1676,dog,0.7266,505,571,2025-10-31T15:35:52.488301+00:00
1677,moc1,0.8066,818,663,2025-10-31T15:35:52.516408+00:00
1677,moc3,0.7905,126,667,2025-10-31T15:35:52.516408+00:00
1677,moc4,0.7788,345,419,2025-10-31T15:35:52.516408+00:00
1677,songoku,0.7319,685,454,2025-10-31T15:35:52.516408+00:00
1677,dog,0.6875,505,570,2025-10-31T15:35:52.516408+00:00
1678,moc1,0.8174,818,663,2025-10-31T15:35:52.541276+00:00
1678,moc3,0.814,126,667,2025-10-31T15:35:52.541276+00:00
1678,songoku,0.75,682,452,2025-10-31T15:35:52.541276+00:00
1678,dog,0.7402,505,570,2025-10-31T15:35:52.541276+00:00
1678,moc4,0.7026,346,419,2025-10-31T15:35:52.541276+00:00
1679,moc1,0.832,818,662,2025-10-31T15:35:52.573124+00:00
1679,moc3,0.793,127,667,2025-10-31T15:35:52.573124+00:00
1679,dog,0.752,505,570,2025-10-31T15:35:52.573124+00:00
1679,moc4,0.7295,346,419,2025-10-31T15:35:52.573124+00:00
1679,songoku,0.7285,681,454,2025-10-31T15:35:52.573124+00:00
1680,moc1,0.8418,817,662,2025-10-31T15:35:52.610875+00:00
1680,moc3,0.7881,127,666,2025-10-31T15:35:52.610875+00:00
1680,songoku,0.7769,680,453,2025-10-31T15:35:52.610875+00:00
1680,dog,0.7661,506,571,2025-10-31T15:35:52.610875+00:00
1680,moc4,0.4785,346,419,2025-10-31T15:35:52.610875+00:00
1681,moc1,0.8291,817,663,2025-10-31T15:35:52.636290+00:00
1681,moc3,0.7705,126,667,2025-10-31T15:35:52.636290+00:00
1681,songoku,0.7598,677,453,2025-10-31T15:35:52.636290+00:00
1681,dog,0.7388,505,571,2025-10-31T15:35:52.636290+00:00
1681,moc4,0.5889,346,421,2025-10-31T15:35:52.636290+00:00
1682,moc1,0.8232,818,663,2025-10-31T15:35:52.668190+00:00
1682,moc3,0.8198,127,666,2025-10-31T15:35:52.668190+00:00
1682,songoku,0.7832,674,452,2025-10-31T15:35:52.668190+00:00
1682,moc4,0.7446,346,419,2025-10-31T15:35:52.668190+00:00
1682,dog,0.6406,506,571,2025-10-31T15:35:52.668190+00:00
1683,songoku,0.8203,671,450,2025-10-31T15:35:52.699636+00:00
1683,moc1,0.8081,817,662,2025-10-31T15:35:52.699636+00:00
1683,moc3,0.7959,127,666,2025-10-31T15:35:52.699636+00:00
1683,dog,0.7339,505,570,2025-10-31T15:35:52.699636+00:00
1683,moc4,0.6841,346,419,2025-10-31T15:35:52.699636+00:00
1684,moc1,0.8354,818,662,2025-10-31T15:35:52.741624+00:00
1684,songoku,0.8228,673,449,2025-10-31T15:35:52.741624+00:00
1684,moc3,0.8008,127,667,2025-10-31T15:35:52.741624+00:00
1684,moc4,0.7534,345,418,2025-10-31T15:35:52.741624+00:00
1684,dog,0.7417,505,570,2025-10-31T15:35:52.741624+00:00
1685,moc1,0.8599,818,663,2025-10-31T15:35:52.766238+00:00
1685,songoku,0.8271,675,448,2025-10-31T15:35:52.778750+00:00
1685,moc3,0.8032,127,667,2025-10-31T15:35:52.778750+00:00
1685,moc4,0.7842,345,420,2025-10-31T15:35:52.778750+00:00
1685,dog,0.7324,505,572,2025-10-31T15:35:52.778750+00:00
1686,moc1,0.8257,818,663,2025-10-31T15:35:52.810381+00:00
1686,songoku,0.8125,674,446,2025-10-31T15:35:52.810381+00:00
1686,moc3,0.7993,126,667,2025-10-31T15:35:52.810381+00:00
1686,dog,0.7881,505,572,2025-10-31T15:35:52.810381+00:00
1686,moc4,0.7295,346,420,2025-10-31T15:35:52.810381+00:00
1687,songoku,0.8237,675,444,2025-10-31T15:35:52.842053+00:00
1687,moc1,0.8154,818,663,2025-10-31T15:35:52.842053+00:00
1687,moc3,0.7866,127,667,2025-10-31T15:35:52.842053+00:00
1687,dog,0.749,506,571,2025-10-31T15:35:52.842053+00:00
1687,moc4,0.6958,345,418,2025-10-31T15:35:52.842053+00:00
1688,moc1,0.8242,818,662,2025-10-31T15:35:52.873938+00:00
1688,songoku,0.8203,674,443,2025-10-31T15:35:52.873938+00:00
1688,moc3,0.7842,126,665,2025-10-31T15:35:52.873938+00:00
1688,dog,0.7295,506,569,2025-10-31T15:35:52.873938+00:00
1688,moc4,0.6943,345,419,2025-10-31T15:35:52.873938+00:00
1689,moc1,0.8301,818,663,2025-10-31T15:35:52.905970+00:00
1689,songoku,0.8076,676,444,2025-10-31T15:35:52.905970+00:00
1689,dog,0.7759,506,570,2025-10-31T15:35:52.905970+00:00
1689,moc3,0.7744,126,666,2025-10-31T15:35:52.905970+00:00
1689,moc4,0.7251,345,420,2025-10-31T15:35:52.905970+00:00
1690,moc1,0.813,818,663,2025-10-31T15:35:52.937630+00:00
1690,moc3,0.8032,126,667,2025-10-31T15:35:52.937630+00:00
1690,songoku,0.7988,675,445,2025-10-31T15:35:52.937630+00:00
1690,dog,0.7944,505,570,2025-10-31T15:35:52.937630+00:00
1690,moc4,0.6978,345,421,2025-10-31T15:35:52.937630+00:00
1691,moc1,0.8472,818,663,2025-10-31T15:35:52.969175+00:00
1691,moc3,0.7959,127,667,2025-10-31T15:35:52.969175+00:00
1691,dog,0.7905,506,571,2025-10-31T15:35:52.969175+00:00
1691,songoku,0.79,675,450,2025-10-31T15:35:52.969175+00:00
1691,moc4,0.7578,345,420,2025-10-31T15:35:52.969175+00:00
1692,moc1,0.8208,818,663,2025-10-31T15:35:53.001405+00:00
1692,moc3,0.8057,126,667,2025-10-31T15:35:53.001405+00:00
1692,songoku,0.771,676,450,2025-10-31T15:35:53.001405+00:00
1692,dog,0.7432,505,570,2025-10-31T15:35:53.001405+00:00
1692,moc4,0.6704,344,419,2025-10-31T15:35:53.001405+00:00
1693,moc1,0.8335,818,662,2025-10-31T15:35:53.033177+00:00
1693,moc3,0.7646,126,665,2025-10-31T15:35:53.033177+00:00
1693,songoku,0.7642,678,451,2025-10-31T15:35:53.033177+00:00
1693,dog,0.7622,505,569,2025-10-31T15:35:53.033177+00:00
1693,moc4,0.6206,345,418,2025-10-31T15:35:53.033177+00:00
1694,moc1,0.8223,817,661,2025-10-31T15:35:53.066287+00:00
1694,moc3,0.7944,127,666,2025-10-31T15:35:53.066287+00:00
1694,dog,0.7637,506,569,2025-10-31T15:35:53.066287+00:00
1694,songoku,0.7529,682,454,2025-10-31T15:35:53.066287+00:00
1694,moc4,0.6958,345,418,2025-10-31T15:35:53.066287+00:00
1695,moc1,0.8354,817,663,2025-10-31T15:35:53.097241+00:00
1695,moc3,0.8174,126,667,2025-10-31T15:35:53.097241+00:00
1695,songoku,0.8145,684,458,2025-10-31T15:35:53.097241+00:00
1695,dog,0.772,505,571,2025-10-31T15:35:53.097241+00:00
1695,moc4,0.769,345,420,2025-10-31T15:35:53.097241+00:00
1696,songoku,0.8525,685,461,2025-10-31T15:35:53.139873+00:00
1696,moc1,0.8257,817,664,2025-10-31T15:35:53.139873+00:00
1696,moc3,0.8242,127,668,2025-10-31T15:35:53.139873+00:00
1696,dog,0.792,505,572,2025-10-31T15:35:53.139873+00:00
1696,moc4,0.749,345,420,2025-10-31T15:35:53.139873+00:00
1697,moc1,0.8301,818,663,2025-10-31T15:35:53.172985+00:00
1697,songoku,0.811,690,462,2025-10-31T15:35:53.172985+00:00
1697,moc3,0.8018,126,667,2025-10-31T15:35:53.172985+00:00
1697,dog,0.7593,504,571,2025-10-31T15:35:53.172985+00:00
1697,moc4,0.709,344,421,2025-10-31T15:35:53.172985+00:00
1698,songoku,0.8467,693,462,2025-10-31T15:35:53.202903+00:00
1698,moc1,0.8438,818,662,2025-10-31T15:35:53.202903+00:00
1698,moc3,0.7676,126,666,2025-10-31T15:35:53.204908+00:00
1698,dog,0.7578,505,569,2025-10-31T15:35:53.204908+00:00
1698,moc4,0.6245,345,417,2025-10-31T15:35:53.204908+00:00
1699,songoku,0.8608,698,462,2025-10-31T15:35:53.232367+00:00
1699,moc1,0.8374,818,662,2025-10-31T15:35:53.234373+00:00
1699,moc3,0.7798,126,666,2025-10-31T15:35:53.234373+00:00
1699,dog,0.7446,505,569,2025-10-31T15:35:53.234373+00:00
1699,moc4,0.6372,346,417,2025-10-31T15:35:53.234373+00:00
1700,songoku,0.8477,702,463,2025-10-31T15:35:53.263944+00:00
1700,moc1,0.8428,818,663,2025-10-31T15:35:53.263944+00:00
1700,moc3,0.7798,127,666,2025-10-31T15:35:53.263944+00:00
1700,moc4,0.7705,346,417,2025-10-31T15:35:53.263944+00:00
1700,dog,0.6533,506,571,2025-10-31T15:35:53.263944+00:00
1701,songoku,0.8159,707,464,2025-10-31T15:35:53.293903+00:00
1701,moc1,0.8105,818,664,2025-10-31T15:35:53.295907+00:00
1701,moc3,0.7563,127,667,2025-10-31T15:35:53.295907+00:00
1701,dog,0.7461,505,571,2025-10-31T15:35:53.295907+00:00
1701,moc4,0.7104,345,421,2025-10-31T15:35:53.295907+00:00
1702,songoku,0.8125,711,465,2025-10-31T15:35:53.325837+00:00
1702,moc3,0.8018,127,667,2025-10-31T15:35:53.325837+00:00
1702,moc1,0.793,818,663,2025-10-31T15:35:53.325837+00:00
1702,dog,0.7607,506,571,2025-10-31T15:35:53.325837+00:00
1702,moc4,0.7202,345,421,2025-10-31T15:35:53.325837+00:00
1703,moc1,0.832,818,662,2025-10-31T15:35:53.355412+00:00
1703,songoku,0.7988,715,465,2025-10-31T15:35:53.355412+00:00
1703,moc3,0.792,127,666,2025-10-31T15:35:53.355412+00:00
1703,dog,0.7798,506,570,2025-10-31T15:35:53.357417+00:00
1703,moc4,0.6318,345,421,2025-10-31T15:35:53.357417+00:00
1704,moc1,0.8457,818,662,2025-10-31T15:35:53.385399+00:00
1704,songoku,0.8271,721,466,2025-10-31T15:35:53.385399+00:00
1704,moc3,0.7646,127,666,2025-10-31T15:35:53.385399+00:00
1704,dog,0.7637,505,570,2025-10-31T15:35:53.385399+00:00
1704,moc4,0.5488,345,419,2025-10-31T15:35:53.387404+00:00
1705,moc1,0.855,818,663,2025-10-31T15:35:53.416460+00:00
1705,moc3,0.8091,126,667,2025-10-31T15:35:53.416460+00:00
1705,songoku,0.8013,726,467,2025-10-31T15:35:53.416460+00:00
1705,dog,0.7563,504,571,2025-10-31T15:35:53.416460+00:00
1705,moc4,0.7402,345,418,2025-10-31T15:35:53.416460+00:00
1706,songoku,0.8516,733,467,2025-10-31T15:35:53.446530+00:00
1706,moc1,0.8174,818,663,2025-10-31T15:35:53.446530+00:00
1706,moc3,0.7959,126,667,2025-10-31T15:35:53.446530+00:00
1706,dog,0.7549,505,571,2025-10-31T15:35:53.446530+00:00
1706,moc4,0.6387,345,420,2025-10-31T15:35:53.446530+00:00
1707,moc1,0.8174,817,663,2025-10-31T15:35:53.466140+00:00
1707,moc3,0.814,126,667,2025-10-31T15:35:53.466140+00:00
1707,songoku,0.8062,735,468,2025-10-31T15:35:53.466140+00:00
1707,dog,0.7676,505,570,2025-10-31T15:35:53.466140+00:00
1707,moc4,0.7251,345,420,2025-10-31T15:35:53.466140+00:00
1707,moc2,0.3774,691,398,2025-10-31T15:35:53.466140+00:00
1708,moc1,0.8154,817,662,2025-10-31T15:35:53.494055+00:00
1708,moc3,0.7944,126,667,2025-10-31T15:35:53.494055+00:00
1708,songoku,0.791,739,467,2025-10-31T15:35:53.494055+00:00
1708,dog,0.7798,505,570,2025-10-31T15:35:53.494055+00:00
1708,moc4,0.6406,345,419,2025-10-31T15:35:53.494055+00:00
1708,moc2,0.4167,692,395,2025-10-31T15:35:53.494055+00:00
1709,moc1,0.8438,817,662,2025-10-31T15:35:53.536231+00:00
1709,dog,0.8276,506,569,2025-10-31T15:35:53.536231+00:00
1709,songoku,0.8237,743,467,2025-10-31T15:35:53.536231+00:00
1709,moc3,0.7759,126,667,2025-10-31T15:35:53.536231+00:00
1709,moc4,0.7676,346,419,2025-10-31T15:35:53.536231+00:00
1710,moc1,0.8223,817,663,2025-10-31T15:35:53.566338+00:00
1710,moc3,0.7905,127,667,2025-10-31T15:35:53.566338+00:00
1710,dog,0.772,505,570,2025-10-31T15:35:53.566338+00:00
1710,songoku,0.7695,742,467,2025-10-31T15:35:53.566338+00:00
1710,moc4,0.562,344,418,2025-10-31T15:35:53.566338+00:00
1710,moc2,0.3259,693,399,2025-10-31T15:35:53.566338+00:00
1711,moc1,0.8154,818,663,2025-10-31T15:35:53.589386+00:00
1711,songoku,0.7988,745,467,2025-10-31T15:35:53.589386+00:00
1711,dog,0.7944,505,571,2025-10-31T15:35:53.589386+00:00
1711,moc3,0.7891,127,667,2025-10-31T15:35:53.589386+00:00
1711,moc4,0.6807,345,421,2025-10-31T15:35:53.589386+00:00
1711,moc2,0.3667,695,400,2025-10-31T15:35:53.589386+00:00
1712,moc1,0.8223,818,663,2025-10-31T15:35:53.632183+00:00
1712,songoku,0.811,747,467,2025-10-31T15:35:53.632183+00:00
1712,moc3,0.7812,127,667,2025-10-31T15:35:53.632183+00:00
1712,dog,0.7607,505,571,2025-10-31T15:35:53.632183+00:00
1712,moc4,0.6943,345,421,2025-10-31T15:35:53.632183+00:00
1713,moc1,0.8115,818,663,2025-10-31T15:35:53.652912+00:00
1713,songoku,0.7739,745,468,2025-10-31T15:35:53.652912+00:00
1713,moc3,0.7705,127,667,2025-10-31T15:35:53.652912+00:00
1713,dog,0.7607,506,571,2025-10-31T15:35:53.652912+00:00
1713,moc4,0.5449,346,421,2025-10-31T15:35:53.652912+00:00
1713,moc2,0.4187,694,400,2025-10-31T15:35:53.652912+00:00
1714,moc1,0.8447,818,663,2025-10-31T15:35:53.684681+00:00
1714,moc3,0.8335,126,667,2025-10-31T15:35:53.684681+00:00
1714,songoku,0.8027,744,467,2025-10-31T15:35:53.684681+00:00
1714,dog,0.7676,505,570,2025-10-31T15:35:53.684681+00:00
1714,moc4,0.6479,345,419,2025-10-31T15:35:53.684681+00:00
1714,moc2,0.3867,695,400,2025-10-31T15:35:53.684681+00:00
1715,moc1,0.8311,818,662,2025-10-31T15:35:53.716382+00:00
1715,moc3,0.813,127,667,2025-10-31T15:35:53.716382+00:00
1715,songoku,0.7769,744,466,2025-10-31T15:35:53.716382+00:00
1715,moc4,0.7358,345,418,2025-10-31T15:35:53.716382+00:00
1715,dog,0.6978,506,569,2025-10-31T15:35:53.716382+00:00
1715,moc2,0.4302,695,399,2025-10-31T15:35:53.726567+00:00
1716,moc1,0.8267,818,662,2025-10-31T15:35:53.748138+00:00
1716,songoku,0.8184,743,467,2025-10-31T15:35:53.748138+00:00
1716,dog,0.7788,505,569,2025-10-31T15:35:53.748138+00:00
1716,moc3,0.7759,125,666,2025-10-31T15:35:53.748138+00:00
1716,moc4,0.6514,345,419,2025-10-31T15:35:53.748138+00:00
1716,moc2,0.3943,695,400,2025-10-31T15:35:53.748138+00:00
